GeneSet	NGenes	Correlation	Direction	PValue	FDR
HECKER_IFNB1_TARGETS	76	-0.00904102229812232	Up	0.000207812790417779	0.854341778551183
ZHANG_INTERFERON_RESPONSE	22	0.0234849686887806	Up	0.000534972159299201	0.854341778551183
BROWNE_INTERFERON_RESPONSIVE_GENES	63	0.0209474036635609	Up	0.000541109531726099	0.854341778551183
MOSERLE_IFNA_RESPONSE	29	0.120449076431634	Up	0.00063340060980049	0.854341778551183
EINAV_INTERFERON_SIGNATURE_IN_CANCER	26	0.0126264282611376	Up	0.000679599328145439	0.854341778551183
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	57	0.00954506125921331	Up	0.000874270687220936	0.854341778551183
GRANDVAUX_IRF3_TARGETS_UP	12	-0.00832667153215102	Up	0.00175045785990655	0.854341778551183
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	69	0.0408230711444339	Up	0.00196822650520493	0.854341778551183
ROETH_TERT_TARGETS_UP	13	0.0987050040910304	Up	0.00221776680409171	0.854341778551183
DER_IFN_ALPHA_RESPONSE_UP	69	-0.000715898083770031	Up	0.00231806196594603	0.854341778551183
XIE_ST_HSC_S1PR3_OE_UP	136	-0.0046614896962874	Up	0.0023791285826957	0.854341778551183
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	133	0.0242980058695981	Up	0.00317333280294347	0.854341778551183
DER_IFN_BETA_RESPONSE_UP	100	0.0123044813009274	Up	0.00357734969193335	0.854341778551183
CHANG_IMMORTALIZED_BY_HPV31_DN	41	0.0245728325814138	Up	0.00363835008339447	0.854341778551183
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	162	0.0216381923630352	Up	0.00378880384593401	0.854341778551183
FARMER_BREAST_CANCER_CLUSTER_1	27	0.101498759074968	Up	0.00431217782089609	0.854341778551183
BECKER_TAMOXIFEN_RESISTANCE_UP	40	-0.00546060468998729	Up	0.00486030114715379	0.854341778551183
XU_AKT1_TARGETS_6HR	25	0.00216576999340602	Up	0.00494594247799456	0.854341778551183
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	26	0.0221659844744616	Up	0.00506459376756199	0.854341778551183
LIANG_SILENCED_BY_METHYLATION_2	35	-0.0262823640015716	Up	0.0058409750820031	0.854341778551183
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	22	0.00734083371130038	Down	0.00619552416345651	0.854341778551183
WP_WHITE_FAT_CELL_DIFFERENTIATION	24	0.000882013243042297	Down	0.00675904753926807	0.854341778551183
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	15	-0.0332959461886047	Up	0.0070016607439566	0.854341778551183
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	222	0.00389657105411242	Up	0.00703530600755744	0.854341778551183
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	104	0.00609010403992579	Up	0.00708377468623898	0.854341778551183
GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	7	0.0632530966019071	Up	0.00709925999749267	0.854341778551183
GOBP_MONONUCLEAR_CELL_MIGRATION	138	-0.000541832401006432	Down	0.00751498958820659	0.854341778551183
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	187	0.00150661670146552	Up	0.00782709752868097	0.854341778551183
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	232	3.73200634527987e-05	Down	0.00794111003381942	0.854341778551183
NOJIMA_SFRP2_TARGETS_DN	20	-0.0146161702787002	Up	0.00858690053164755	0.854341778551183
HP_FACIAL_CLEFT	11	-0.017376334900993	Up	0.00906133206442482	0.854341778551183
TSAI_DNAJB4_TARGETS_DN	5	-0.026089686283052	Up	0.00930864354116404	0.854341778551183
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	19	-0.00316045563114024	Up	0.00957772092016856	0.854341778551183
SHIRAISHI_PLZF_TARGETS_DN	7	-0.135732516368004	Down	0.00969280550444946	0.854341778551183
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	203	0.0042298321977603	Down	0.0097178010703489	0.854341778551183
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	156	-0.000341936656196004	Down	0.00980634774008603	0.854341778551183
GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	11	0.0188679553259947	Up	0.00995501569051686	0.854341778551183
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	128	0.0308978340529395	Up	0.0103212073742009	0.854341778551183
HP_SPARSE_OR_ABSENT_EYELASHES	58	0.00422011262958801	Up	0.0105951259560219	0.854341778551183
DESCARTES_FETAL_PANCREAS_MYELOID_CELLS	186	0.0111694450039627	Down	0.0106357686662501	0.854341778551183
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	432	0.00361350975764504	Up	0.0108006945514773	0.854341778551183
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	119	0.0093300079415726	Up	0.0109711894599262	0.854341778551183
GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	5	0.146557236555272	Up	0.0109747564804315	0.854341778551183
GOBP_HEXOSE_PHOSPHATE_TRANSPORT	5	-0.0687732629727163	Down	0.0111566997115392	0.854341778551183
XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR	17	-0.020971463817506	Up	0.0116646308740085	0.854341778551183
CUI_DEVELOPING_HEART_C5_VALVAR_CELL	136	-0.00357216808842111	Down	0.0117519278785412	0.854341778551183
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	157	-0.000263280664862939	Down	0.0118346838640904	0.854341778551183
DESCARTES_FETAL_HEART_MYELOID_CELLS	112	0.0271252783049869	Down	0.0121184110733102	0.854341778551183
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	88	0.00247589107266933	Up	0.0122552680533086	0.854341778551183
GOBP_CELL_CHEMOTAXIS	201	0.00314058402453545	Down	0.0122611284686429	0.854341778551183
GOBP_VIRAL_GENOME_REPLICATION	121	0.0171564210029003	Up	0.0123611191079581	0.854341778551183
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	20	0.0605006733272774	Up	0.0124194636365362	0.854341778551183
GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	6	-0.00982731261896324	Up	0.0126071062291875	0.854341778551183
KUWANO_RNA_STABILIZED_BY_NO	7	-0.00297962226279547	Down	0.0130352106984601	0.854341778551183
DESCARTES_FETAL_CEREBRUM_MICROGLIA	369	0.00760594340860242	Down	0.0131968847249012	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	4	-0.0503944243747303	Up	0.0132055036435615	0.854341778551183
GOMF_NUCLEAR_RECEPTOR_ACTIVITY	34	0.00637749153449535	Down	0.0135118760289309	0.854341778551183
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	10	0.144600981131842	Up	0.0136503064638277	0.854341778551183
GOMF_PHOSPHATE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	6	-0.0890476500596706	Down	0.0137207091964171	0.854341778551183
UROSEVIC_RESPONSE_TO_IMIQUIMOD	17	0.0140884177184668	Up	0.0139505009565094	0.854341778551183
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	152	0.000654203336268266	Down	0.0141053195593454	0.854341778551183
BURTON_ADIPOGENESIS_PEAK_AT_2HR	37	0.0352469183120646	Down	0.0142411903635565	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	5	0.0905573351676005	Down	0.0142896506144318	0.854341778551183
GOBP_RESPONSE_TO_INTERFERON_BETA	28	0.0264870015366923	Up	0.0143669997303088	0.854341778551183
REACTOME_AMYLOID_FIBER_FORMATION	65	0.00177786221858339	Down	0.0144355304341407	0.854341778551183
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	34	-0.00182509174294844	Down	0.0145928496010346	0.854341778551183
DAUER_STAT3_TARGETS_DN	45	0.0752877433680824	Up	0.014599314184482	0.854341778551183
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	79	0.0369849948990003	Up	0.0147332624450874	0.854341778551183
ZHOU_INFLAMMATORY_RESPONSE_LIVE_DN	314	0.000976857773933737	Down	0.0156072123348699	0.854341778551183
HP_SPARSE_EYELASHES	47	-0.0136092678911669	Up	0.015746351304253	0.854341778551183
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	428	0.0266775459401851	Down	0.0159790270991044	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	4	-0.179285951226931	Up	0.0161351375137422	0.854341778551183
GOBP_REGULATION_OF_HORMONE_LEVELS	277	-0.000432990103218	Down	0.0164272436887588	0.854341778551183
GOBP_ACYL_CARNITINE_TRANSMEMBRANE_TRANSPORT	3	-0.118545773120506	Down	0.0164488723346645	0.854341778551183
GOMF_ACYL_CARNITINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	3	-0.118545773120506	Down	0.0164488723346645	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	28	0.00447406107709255	Down	0.0165181706915154	0.854341778551183
GOBP_TYPE_B_PANCREATIC_CELL_PROLIFERATION	13	-0.0339754176557586	Down	0.0170391752900639	0.854341778551183
GOCC_CHROMOCENTER	14	0.0512705079412589	Up	0.0171510529094976	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	19	0.0177983089045008	Down	0.017364684313982	0.854341778551183
BOWIE_RESPONSE_TO_TAMOXIFEN	18	0.0469392032076894	Up	0.0174573425110644	0.854341778551183
REACTOME_OAS_ANTIVIRAL_RESPONSE	9	-0.0103403107380204	Up	0.0175558897516086	0.854341778551183
GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY	8	-0.0277373880275475	Up	0.0176717276408491	0.854341778551183
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	80	0.0319924822002931	Up	0.017750447189669	0.854341778551183
BIOCARTA_RNA_PATHWAY	10	0.0320824539572414	Up	0.0181442268147331	0.854341778551183
GOMF_MUTLALPHA_COMPLEX_BINDING	7	-0.0604558295465821	Up	0.0181563998795566	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	4	-0.017884538141024	Up	0.0185041556476292	0.854341778551183
GOMF_RETINOIC_ACID_RESPONSIVE_ELEMENT_BINDING	3	-0.0632262965106412	Down	0.0185706789912739	0.854341778551183
GOMF_MISMATCH_REPAIR_COMPLEX_BINDING	11	0.0331122270332827	Up	0.0187096043007546	0.854341778551183
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	7	0.0243101462699173	Up	0.0188476863076346	0.854341778551183
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION	8	-0.0336503980097636	Down	0.0188879454708938	0.854341778551183
GOBP_APOPTOTIC_CELL_CLEARANCE	44	-0.000891170466076274	Down	0.018927957159843	0.854341778551183
GOBP_LEUKOCYTE_MIGRATION	268	0.00264745400902008	Down	0.0190290691745564	0.854341778551183
HP_APLASIA_HYPOPLASIA_OF_THE_THYROID_GLAND	9	0.0725964020937267	Up	0.0190354061212408	0.854341778551183
VILIMAS_NOTCH1_TARGETS_DN	17	0.0152567832044644	Down	0.0193741772561861	0.854341778551183
DESCARTES_FETAL_STOMACH_MYELOID_CELLS	70	0.0432122570145311	Down	0.019616841346475	0.854341778551183
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX	27	0.0119315541466398	Down	0.0197009237785514	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	126	0.00248268661531975	Down	0.0201333714158322	0.854341778551183
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP	49	-0.0088636927342834	Down	0.0201557932796048	0.854341778551183
HP_PANCREATIC_ADENOCARCINOMA	25	0.0210416822201249	Up	0.0202571251813983	0.854341778551183
ZHU_CMV_8_HR_UP	37	0.00124627205102908	Up	0.0204770915541709	0.854341778551183
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	15	-0.000774910484982897	Up	0.0205106929207207	0.854341778551183
SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP	17	0.0269381402664758	Down	0.0205373699052284	0.854341778551183
GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION	52	0.0416081915558419	Up	0.0208290671953771	0.854341778551183
DAUER_STAT3_TARGETS_UP	36	-0.00434782170254902	Down	0.020881950145487	0.854341778551183
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	20	-0.0219223161963102	Up	0.0208934674594853	0.854341778551183
EPPERT_CE_HSC_LSC	29	0.000132134073376573	Up	0.0215798754836729	0.854341778551183
HP_GLIOBLASTOMA_MULTIFORME	21	0.0266280362363392	Up	0.0219195894316144	0.854341778551183
WP_NUCLEAR_RECEPTORS_METAPATHWAY	210	0.000184445966968529	Down	0.02206010865482	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	12	-0.0553515771445187	Down	0.0220644497824256	0.854341778551183
GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	15	0.000599950958823259	Up	0.0220978556439713	0.854341778551183
BROWNE_HCMV_INFECTION_12HR_UP	93	-0.00260626905980302	Up	0.0222462239633696	0.854341778551183
NOJIMA_SFRP2_TARGETS_UP	26	-0.0146161050274796	Down	0.0222649946814309	0.854341778551183
GOMF_OXIDIZED_DNA_BINDING	11	0.0811913161774547	Up	0.0223565750363162	0.854341778551183
GOBP_LEUKOCYTE_CHEMOTAXIS	161	0.00305604978988722	Down	0.0223632437865671	0.854341778551183
SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	26	0.0095408468276898	Down	0.0224302957610255	0.854341778551183
BENPORATH_ES_2	29	0.0888043376062349	Up	0.022500582530485	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	16	-0.00182469592116706	Down	0.0225320995958762	0.854341778551183
HP_ABNORMAL_ASTROCYTE_MORPHOLOGY	38	0.014093562867557	Up	0.0225483940756278	0.854341778551183
ELVIDGE_HYPOXIA_UP	132	-0.0016539661651965	Down	0.0228746465344084	0.854341778551183
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	14	0.137204716930107	Up	0.0230466425547525	0.854341778551183
HP_OVERGROWTH_OF_EXTERNAL_GENITALIA	8	-0.0285205696355778	Down	0.0232392721033004	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	51	0.0820908038507722	Up	0.0232977485056296	0.854341778551183
GOBP_INTERFERON_GAMMA_PRODUCTION	83	0.00328197358040608	Down	0.023650496817573	0.854341778551183
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY	6	0.0111211959514388	Down	0.0236623882356953	0.854341778551183
HP_HODGKIN_LYMPHOMA	17	0.0194652353410802	Up	0.0236944458750333	0.854341778551183
YANG_BREAST_CANCER_ESR1_LASER_DN	44	0.0436759273033472	Up	0.0237124883245758	0.854341778551183
WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS	11	0.16196027712726	Down	0.0237193342458885	0.854341778551183
GOBP_CARNITINE_TRANSPORT	4	-0.0629347805325885	Down	0.0239803597973131	0.854341778551183
PRAMOONJAGO_SOX4_TARGETS_UP	48	-0.00200770335688858	Down	0.0243183169102245	0.854341778551183
GOBP_TEMPERATURE_HOMEOSTASIS	123	0.00298527617698428	Down	0.0243266459679073	0.854341778551183
ABE_VEGFA_TARGETS_30MIN	21	0.018599027040054	Down	0.0243552507526315	0.854341778551183
GOMF_Y_FORM_DNA_BINDING	5	-0.0198899184140333	Up	0.0244975890979859	0.854341778551183
DESCARTES_FETAL_LUNG_MYELOID_CELLS	139	0.0162766909458194	Down	0.0246209350367302	0.854341778551183
TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL	20	0.086417748053591	Down	0.0246851339480643	0.854341778551183
ZHAN_MULTIPLE_MYELOMA_LB_DN	35	0.0204453780480373	Up	0.024749472064236	0.854341778551183
DANG_MYC_TARGETS_DN	29	0.00886191667085651	Down	0.0248980739953904	0.854341778551183
GOMF_TELOMERASE_RNA_BINDING	22	-0.00958502206138171	Up	0.0252404365952253	0.854341778551183
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	266	0.00965073634775385	Up	0.025370832479645	0.854341778551183
GOBP_OSTEOCLAST_DIFFERENTIATION	73	0.0113105549099227	Down	0.0254199483762798	0.854341778551183
GOBP_REGULATION_OF_LIPID_LOCALIZATION	115	-0.00207834968246111	Down	0.0258916835495462	0.854341778551183
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	13	-0.0155098959570924	Down	0.0259147682998487	0.854341778551183
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	141	0.00308553609417838	Down	0.0259463271604055	0.854341778551183
HP_HYPERCHOLESTEROLEMIA	47	0.025923337375248	Down	0.0260930106675614	0.854341778551183
HP_ABNORMAL_AUDITORY_EVOKED_POTENTIALS	18	0.00549562666292675	Up	0.0262643241049027	0.854341778551183
GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3	13	0.120825289079567	Up	0.026357698292501	0.854341778551183
GOBP_MITOCHONDRIAL_DNA_REPAIR	6	0.106242564734689	Up	0.0266397395070254	0.854341778551183
GOBP_DE_NOVO_CENTRIOLE_ASSEMBLY	4	0.00536582305339469	Up	0.0267486748803269	0.854341778551183
GOMF_DNA_DNA_ANNEALING_ACTIVITY	8	0.0262815356036883	Up	0.0270716427637456	0.854341778551183
GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_REGULATOR_ACTIVITY	9	-0.0286896660600758	Up	0.0271521542579905	0.854341778551183
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_UP	176	0.00754291325885652	Down	0.0273386917814799	0.854341778551183
FINETTI_BREAST_CANCERS_KINOME_BLUE	13	-0.0130981630191959	Down	0.0273565250901288	0.854341778551183
WP_TYPE_II_INTERFERON_SIGNALING_IFNG	30	-0.00939940173290066	Up	0.0273780975355773	0.854341778551183
CHANDRAN_METASTASIS_DN	219	-0.00159348152055917	Down	0.0276815612354629	0.854341778551183
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL	91	0.00525318674902059	Down	0.0278189565768776	0.854341778551183
RADAEVA_RESPONSE_TO_IFNA1_UP	41	0.0695236150281762	Up	0.0278476255205412	0.854341778551183
HP_NEOPLASM_OF_HEAD_AND_NECK	25	-0.019432050411046	Up	0.0279452480606583	0.854341778551183
GOCC_BRCA1_C_COMPLEX	6	0.281989515810196	Up	0.0280349447468764	0.854341778551183
FERREIRA_EWINGS_SARCOMA_UNSTABLE_VS_STABLE_DN	78	0.0297266419691024	Down	0.0281367232053438	0.854341778551183
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	17	0.0513561109512173	Up	0.0282318199031534	0.854341778551183
GEISS_RESPONSE_TO_DSRNA_UP	34	-0.0188249263525224	Up	0.0282352907101344	0.854341778551183
SCHRAETS_MLL_TARGETS_UP	24	-0.0128221878321782	Up	0.0282411782041878	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	9	-0.0450071183318975	Up	0.0282480431567235	0.854341778551183
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	12	0.0478268988446842	Down	0.0282682110800933	0.854341778551183
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	384	0.0066217318411719	Down	0.0286801386729704	0.854341778551183
VICENT_METASTASIS_UP	10	0.00868217216984727	Up	0.0288124057930926	0.854341778551183
GOBP_PROTEIN_MATURATION	227	0.00250691452967962	Down	0.0288956729102991	0.854341778551183
WP_NUCLEAR_RECEPTORS	23	0.0117183172209047	Down	0.0289194559972189	0.854341778551183
BROWNE_HCMV_INFECTION_2HR_UP	25	0.00781038594462545	Down	0.0289400311032342	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	25	0.00600847176250471	Down	0.0290667530107396	0.854341778551183
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP	260	0.102894133425362	Up	0.0291270334132117	0.854341778551183
GOBP_MIRNA_CATABOLIC_PROCESS	11	0.0483398222362847	Up	0.0294900492485891	0.854341778551183
GOMF_LONG_CHAIN_FATTY_ACID_TRANSPORTER_ACTIVITY	12	0.00216354538302567	Down	0.0300531324137535	0.854341778551183
DAZARD_UV_RESPONSE_CLUSTER_G4	13	0.106610951676542	Down	0.0301287880562055	0.854341778551183
BUSSLINGER_DUODENAL_GOBLET_CELLS	6	0.081884028161364	Down	0.0305543820134629	0.854341778551183
SUNG_METASTASIS_STROMA_DN	43	0.112748953440393	Up	0.0307934900919713	0.854341778551183
REACTOME_CILIUM_ASSEMBLY	181	0.0205510760206244	Up	0.0308005760255524	0.854341778551183
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	82	-0.00748020405652448	Down	0.0308585681041603	0.854341778551183
GOBP_RESPONSE_TO_ACTINOMYCIN_D	5	0.183275192441751	Up	0.0308800300944372	0.854341778551183
HP_SEVERE_VARICELLA_ZOSTER_INFECTION	7	0.196626777865161	Up	0.0309304250386871	0.854341778551183
HAHTOLA_SEZARY_SYNDROM_UP	80	0.0234781497639584	Up	0.0309456369382198	0.854341778551183
GOBP_METAL_ION_HOMEOSTASIS	403	0.000425572331308946	Down	0.0309996750273963	0.854341778551183
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_DN	5	-0.145644253643709	Down	0.0310683443850735	0.854341778551183
DESCARTES_FETAL_KIDNEY_MYELOID_CELLS	159	0.0143229093100003	Down	0.0311410026082766	0.854341778551183
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	15	0.0678722610174405	Down	0.0312271476095003	0.854341778551183
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	238	0.00101749885353521	Down	0.0312318811878065	0.854341778551183
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	15	0.0128872486536643	Up	0.0312657050678662	0.854341778551183
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	29	-0.00581586869404043	Down	0.0314459468946199	0.854341778551183
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	54	-0.0065771189263834	Down	0.0314830326742809	0.854341778551183
WEST_ADRENOCORTICAL_TUMOR_DN	382	0.007600116397519	Down	0.0315601647939792	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_STEROL_TRANSPORT	28	0.0280478773680393	Down	0.0315806482727281	0.854341778551183
BIOCARTA_ATM_PATHWAY	20	0.112882518674479	Up	0.0316386776294055	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY	5	-0.0665232588654167	Up	0.0316874348627055	0.854341778551183
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	116	-0.0010252798865094	Down	0.0317901086763854	0.854341778551183
HP_OLIGURIA	7	0.101530234578258	Down	0.0318390025501466	0.854341778551183
GOBP_PHOSPHATE_ION_TRANSPORT	18	0.00800107064980773	Down	0.0319600961907002	0.854341778551183
GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY	13	0.0459221186720464	Down	0.0319604891154825	0.854341778551183
GOBP_METAPHASE_PLATE_CONGRESSION	65	0.0615548573363986	Up	0.0320340806505007	0.854341778551183
HP_CROHN_S_DISEASE	9	-0.0111608365956921	Down	0.0320403986893312	0.854341778551183
GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	10	-0.00176647843197091	Down	0.0321322903014966	0.854341778551183
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE	5	0.00340479148249379	Down	0.032207066740065	0.854341778551183
GOBP_FATTY_ACID_METABOLIC_PROCESS	282	0.00912513767192856	Down	0.0324455036595313	0.854341778551183
HP_ABNORMAL_BLOOD_GLUCOSE_CONCENTRATION	196	-0.000852257046889026	Down	0.0324595107584817	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION	27	0.159486641836977	Up	0.0324823208061686	0.854341778551183
KEGG_RNA_DEGRADATION	56	0.0356927010159764	Up	0.0325461184362738	0.854341778551183
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	6	-0.1163530319545	Up	0.0326527345586625	0.854341778551183
PLASARI_NFIC_TARGETS_BASAL_DN	13	-0.000443700799639457	Up	0.0329514812670531	0.854341778551183
GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	5	-0.00352887835084201	Up	0.0330288201520589	0.854341778551183
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	36	-0.00535055597697918	Down	0.0331088193330696	0.854341778551183
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS	8	0.144646878431034	Up	0.0332347332518097	0.854341778551183
GOBP_NEUTROPHIL_EXTRAVASATION	10	0.0144694780453878	Down	0.0335429919209679	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	3	-0.0557023292588206	Down	0.0336377161534109	0.854341778551183
HAY_BONE_MARROW_DENDRITIC_CELL	154	0.0181283485589203	Down	0.0336707715658153	0.854341778551183
GOCC_LATERAL_ELEMENT	8	0.462941504262507	Up	0.0337468067769183	0.854341778551183
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	44	0.00680043376324228	Down	0.033990152159311	0.854341778551183
GOMF_COMPLEMENT_RECEPTOR_ACTIVITY	7	0.0157445320124855	Down	0.0340312346315442	0.854341778551183
DESCARTES_FETAL_INTESTINE_ERYTHROBLASTS	104	0.0102769438188018	Down	0.0340650209780074	0.854341778551183
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	16	-0.0221060393398314	Up	0.0341447549202918	0.854341778551183
BIOCARTA_ARENRF2_PATHWAY	19	-0.0382407342496069	Down	0.0341699736808919	0.854341778551183
BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES	168	0.0252184596380385	Down	0.0343621695783102	0.854341778551183
CUI_DEVELOPING_HEART_VASCULAR_ENDOTHELIAL_CELL	129	0.0161063222494198	Down	0.0344429923600992	0.854341778551183
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	4	0.0623054249674987	Down	0.0345238455237419	0.854341778551183
GOBP_FATTY_ACID_CATABOLIC_PROCESS	88	0.0239657120253142	Down	0.0345981805597868	0.854341778551183
GOBP_LIPID_OXIDATION	90	0.0335370834022807	Down	0.0346064244023308	0.854341778551183
KOINUMA_COLON_CANCER_MSI_UP	13	0.000596753911659716	Up	0.034693914629434	0.854341778551183
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM	24	0.0410548870804677	Down	0.0348632385698614	0.854341778551183
GOBP_CHROMOSOME_LOCALIZATION	78	0.0588220702105081	Up	0.0348643645492952	0.854341778551183
UDAYAKUMAR_MED1_TARGETS_UP	129	0.0346708724653234	Up	0.0348744887949836	0.854341778551183
